,Unnamed: 0,place_id,name,name2,neighbhood,neighbhood2,nameAr,lat,lng,types,rating,user_ratings_total,rated1,rated2,rated3,rated4,rated5,delivery,dine_in,isLoved,schoolNum,companieNum,officeNum,HotelNum,parksNum,revenues,FemaleNonSaudi,MaleNonSaudi,FemaleSaudi,MaleSaudi,total_labor,Teens,20s,30s,40s,50s,60s,CompNum,isSuccessful
78,78,ChIJwcWHJOEFLz4RhtV463qX7zE,Mujeeb Hotel,Mujeeb hotel,Al Wazarat,al wazarat,الوزارات,24.668639,46.713268,Coffee,0,0,0,0,0,0,0,True,True,0,20,20,20,20,11,165315,15924,37457,9427,13865,45254,9513,16316,19655,11257,5684,2313,25,1
79,79,ChIJQcGIPZEFLz4R4vHMKSIWeW0,مطعم أكلة رايقة,مطعم أكلة رايقة,Al Wisham,al wisham,الوشام,24.6454969,46.6992689,Restaurants,5,8,0,0,0,0,8,True,True,1,20,20,14,15,8,166777,5268,7184,1848,3533,10525,2212,3795,4571,2618,1322,538,14,1
80,80,ChIJO3WXbPsELz4Rhhk6PVIbMiA,مقهى أحسن قهوة,مقهى أحسن قهوة,Al Wisham,al wisham,الوشام,24.6452452,46.7010774,Coffee,4,1325,0,0,0,0,0,True,True,0,20,20,18,18,8,179000,5268,7184,1848,3533,10525,2212,3795,4571,2618,1322,538,18,1
81,81,ChIJf7QmypEFLz4RtlnZlKprq30,ستاربكس,ستاربكس,Al Wisham,al wisham,الوشام,24.6460558,46.7035012,Coffee,4,571,0,0,0,95,475,True,True,1,20,20,20,17,6,153538,5268,7184,1848,3533,10525,2212,3795,4571,2618,1322,538,19,1
82,82,ChIJCXijTRoFLz4Rf9apOxW3i7k,,Indian Restaurant,,umm salim,ام سليم,24.6302866,46.6964667,Restaurants,3,68,27,13,13,13,0,True,True,1,20,13,13,12,11,123017,7485,20354,3419,3923,20764,4365,7486,9018,5165,2608,1061,24,0
83,83,ChIJb0kqDBkFLz4RoVQWxZs44Bk,,Madhina Restaurant,,umm salim,ام سليم,24.6297511,46.6930753,Restaurants,3,78,9,9,9,19,29,True,True,1,20,8,11,12,10,106648,7485,20354,3419,3923,20764,4365,7486,9018,5165,2608,1061,20,0
84,84,ChIJmaNgDhkFLz4Rjsu1RTgXMBA,,Makkah Restaurant,,umm salim,ام سليم,24.6297649,46.6932032,Restaurants,3,176,0,22,0,44,110,True,True,1,20,10,11,12,11,106648,7485,20354,3419,3923,20764,4365,7486,9018,5165,2608,1061,20,0
85,85,ChIJf6WUWN4FLz4ROmmthz1SClA,,Afghani restaurant,,umm salim,ام سليم,24.6296282,46.6972914,Restaurants,4,18,0,0,3,3,10,True,True,1,20,13,15,11,11,123017,7485,20354,3419,3923,20764,4365,7486,9018,5165,2608,1061,23,0
86,86,ChIJz4537BoFLz4RZTIDFAulD-k,مطعم باكستاني,مطعم باكستاني,Umm Salim,umm salim,ام سليم,24.6300902,46.6980325,Restaurants,4,65,9,9,9,9,27,False,True,1,20,16,16,11,12,119750,7485,20354,3419,3923,20764,4365,7486,9018,5165,2608,1061,25,1
87,87,ChIJ_Q6R5DoFLz4RtQa9Lj-Cbe0,,Khaibar Restaurant,,umm salim,ام سليم,24.6296072,46.6972818,Restaurants,4,56,0,0,11,11,33,True,True,1,20,13,15,11,11,123017,7485,20354,3419,3923,20764,4365,7486,9018,5165,2608,1061,23,0
88,88,ChIJoVOgEa4FLz4RvRmWeSVnGsA,مطعم بيت المدار للاكلات الباكستانية,مطعم بيت المدار للاكلات الباكستانية,Umm Salim,umm salim,ام سليم,24.630473,46.6982174,Restaurants,4,244,30,30,30,0,152,True,True,0,20,15,16,11,11,110017,7485,20354,3419,3923,20764,4365,7486,9018,5165,2608,1061,25,1
89,89,ChIJtTSb9hoFLz4RzDbyvqiX4D0,,مطعم فريد عجب بن صحبه خان,,umm salim,ام سليم,24.6297881,46.6972073,Restaurants,4,400,50,50,50,100,150,True,True,1,20,13,15,11,11,123017,7485,20354,3419,3923,20764,4365,7486,9018,5165,2608,1061,23,0
90,90,ChIJzTe1GBsFLz4Rc8V0A1qsbKo,ارسلان مطعم باکستانی,ارسلان مطعم باکستانی,Umm Salim,umm salim,ام سليم,24.6314388,46.6982361,Restaurants,3,129,21,0,0,43,64,False,True,1,20,15,17,11,11,118293,7485,20354,3419,3923,20764,4365,7486,9018,5165,2608,1061,26,1
91,91,ChIJv8G2suAFLz4RsMoWYo7Sxus,Samira Restaurant,Samira Restaurant,Umm Salim,umm salim,ام سليم,24.6343573,46.6999453,Restaurants,4,37,0,0,0,0,0,False,True,0,20,17,17,16,12,140826,7485,20354,3419,3923,20764,4365,7486,9018,5165,2608,1061,28,1
92,92,ChIJqc-MxOEELz4RrpiHIW3gid0,,أرابيكا كافيه,,umm salim,ام سليم,24.6371904,46.6931136,Coffee,4,306,0,0,51,0,255,True,True,0,20,11,11,11,10,156416,7485,20354,3419,3923,20764,4365,7486,9018,5165,2608,1061,22,0
93,93,ChIJ-w88KhUFLz4RKnUkwrClX3c,,Dhaba Restaurant,,siyah,صياح,24.6116038,46.7043599,Restaurants,0,0,0,0,0,0,0,True,True,0,20,6,8,4,8,107318,730,1429,612,708,2053,431,740,891,510,257,104,9,0
94,94,ChIJdTiJ_l8FLz4RpgeTLl3BP0Y,,Circle K Coffee,,siyah,صياح,24.6113193,46.7074123,Coffee,5,1,0,0,0,0,0,True,True,0,20,7,8,4,8,103688,730,1429,612,708,2053,431,740,891,510,257,104,8,0
95,95,ChIJDUXLrXcFLz4R9hL0Me8Zfsg,,ميركاتو كافيه,,siyah,صياح,24.6069027,46.7065318,Coffee,4,477,159,159,0,0,159,True,True,0,20,6,9,3,6,92270,730,1429,612,708,2053,431,740,891,510,257,104,9,0
96,96,ChIJY8POlEEFLz4RKhJZYI_uyRk,,بارنز,,siyah,صياح,24.6038921,46.7054285,Coffee,4,186,53,26,53,0,53,True,True,0,20,7,8,5,6,95345,730,1429,612,708,2053,431,740,891,510,257,104,9,0
97,97,ChIJvxUxyKAFLz4R-0MmMhcdpt8,,ستاربكس,,siyah,صياح,24.6023854,46.7028148,Coffee,4,471,0,0,0,157,314,False,False,1,20,8,8,4,6,99581,730,1429,612,708,2053,431,740,891,510,257,104,9,0
98,98,ChIJ96bob6YFLz4RRX1Xaxjz71M,,ستايل كافية stylecoffee,,siyah,صياح,24.6036347,46.7043848,Coffee,4,23,0,4,0,4,13,True,True,1,20,8,8,5,7,98712,730,1429,612,708,2053,431,740,891,510,257,104,10,0
99,99,ChIJFblXGE4FLz4RPMuqrjKkZgM,,Cusina Restaurant - Shimesi,,ilaishah,عليشة,24.6302422,46.6912567,Restaurants,3,33,9,0,0,9,14,True,True,0,20,10,10,13,6,72479,2655,5469,4218,5603,10591,2226,3818,4600,2634,1330,541,22,0
100,100,ChIJRXf8KR8FLz4RqvQuTXEGe1s,,مطعم الشميسي الهندي,,ilaishah,عليشة,24.6312101,46.6921671,Restaurants,3,514,0,0,192,0,321,True,True,1,20,8,12,13,8,86562,2655,5469,4218,5603,10591,2226,3818,4600,2634,1330,541,22,0
101,101,ChIJHf0F5nMFLz4RlRaVwEz7KX8,,فيرد | FERD,,ilaishah,عليشة,24.6300017,46.690202,Coffee,4,71,10,0,0,10,50,True,True,1,20,10,10,13,7,73104,2655,5469,4218,5603,10591,2226,3818,4600,2634,1330,541,22,0
102,102,ChIJpwRxAGMFLz4RZja0-nxLA38,,دانكن دونتس,,ilaishah,عليشة,24.6300141,46.6901507,Coffee,3,337,67,134,134,0,0,True,True,1,20,10,10,13,7,73104,2655,5469,4218,5603,10591,2226,3818,4600,2634,1330,541,22,0
103,103,ChIJ1SZUF9YELz4REOQ9BVOR6z4,,كو كافيه,,ilaishah,عليشة,24.6310861,46.6763501,Coffee,4,267,44,0,0,44,178,True,True,0,20,3,1,14,6,32000,2655,5469,4218,5603,10591,2226,3818,4600,2634,1330,541,8,0
104,104,ChIJFwDwdT0FLz4RW3saqp12ulc,,SALT N PEPPER RESTURANT(indian & Indonesia),,al badiah,البديعة,24.6232227,46.6891334,Restaurants,3,177,25,0,50,25,75,True,True,1,20,6,6,11,9,100351,7170,13018,8451,9329,22409,4711,8079,9733,5574,2815,1145,19,0
105,105,ChIJWTGiL7IFLz4Rym9S1IoZNVo,,مطعم كاليكوت لايف,,al badiah,البديعة,24.6252691,46.6869885,Restaurants,3,778,172,86,0,259,259,True,True,1,20,6,8,13,6,108543,7170,13018,8451,9329,22409,4711,8079,9733,5574,2815,1145,18,0
106,106,ChIJo5Rf4xQFLz4RZUxtJKRCLhE,,مطاعم الشراع,,al badiah,البديعة,24.6188682,46.6926845,Restaurants,4,578,165,0,82,82,247,True,True,0,20,7,12,11,10,90426,7170,13018,8451,9329,22409,4711,8079,9733,5574,2815,1145,18,0
107,107,ChIJ34rHZSEFLz4RWX9PkhRMPWM,,Plus One Pakistani Restaurant,,al badiah,البديعة,24.6066763,46.6908036,Restaurants,4,15,0,0,0,0,15,True,True,0,20,7,15,3,6,62953,7170,13018,8451,9329,22409,4711,8079,9733,5574,2815,1145,10,0
108,108,ChIJP0i6Uj0FLz4RZ2TGoQedkgQ,,عالخفيف | Alkhafeef,,al badiah,البديعة,24.6255346,46.6892941,Restaurants,4,281,80,0,40,40,120,True,True,1,20,7,8,13,10,107460,7170,13018,8451,9329,22409,4711,8079,9733,5574,2815,1145,19,0
109,109,ChIJ7-odFQ4FLz4R4NX67TESJGU,,عنوان القهوة,,al badiah,البديعة,24.614224,46.675283,Coffee,3,49,28,0,7,7,7,True,False,0,20,4,9,7,9,97461,7170,13018,8451,9329,22409,4711,8079,9733,5574,2815,1145,4,0
110,110,ChIJXfq4nhEFLz4RfwSfyMW0tK4,,مطعم,,ash shimaisi,الشميسي,24.6246824,46.6973464,Restaurants,4,16,0,0,5,0,10,True,True,0,20,8,15,12,11,124467,8027,26093,6580,6992,28148,5917,10149,12226,7002,3536,1439,22,0
111,111,ChIJdf8NnBAFLz4RH_I1sWeSunY,,Al Sharq Restaurant,,ash shimaisi,الشميسي,24.6278892,46.6962718,Restaurants,3,225,0,0,0,0,0,False,True,0,20,11,15,12,12,126741,8027,26093,6580,6992,28148,5917,10149,12226,7002,3536,1439,21,0
112,112,ChIJsXujeRoFLz4RemZGHBUg0OY,,Lahori dera restaurant,,ash shimaisi,الشميسي,24.628376,46.6965743,Restaurants,3,106,35,0,0,0,70,False,True,1,20,10,14,12,11,126116,8027,26093,6580,6992,28148,5917,10149,12226,7002,3536,1439,21,0
113,113,ChIJTxzNkcoFLz4RuuOrE0UXjrU,,Sagar Restaurant,,ash shimaisi,الشميسي,24.6180234,46.7015511,Restaurants,3,8,0,0,4,0,4,True,True,0,20,10,15,11,10,111134,8027,26093,6580,6992,28148,5917,10149,12226,7002,3536,1439,23,0
114,114,ChIJKS2iY9kFLz4RUQw5AoQ6puo,,South Asian Restaurant,,ash shimaisi,الشميسي,24.6281786,46.6930303,Restaurants,5,3,0,0,0,0,3,False,True,0,20,5,13,12,11,110553,8027,26093,6580,6992,28148,5917,10149,12226,7002,3536,1439,18,0
115,115,ChIJZ5-opHMFLz4RaYfS2YukuKs,,مطعم البخاري,,ash shimaisi,الشميسي,24.6179205,46.7028547,Restaurants,3,121,0,20,20,20,60,True,True,1,20,10,12,11,9,114576,8027,26093,6580,6992,28148,5917,10149,12226,7002,3536,1439,21,0
116,116,ChIJO94ka14FLz4R7ytkV2VvYgE,,قهوه,,ash shimaisi,الشميسي,24.6264985,46.7061334,Coffee,4,4,0,0,0,2,1,True,True,0,20,13,20,16,9,138934,8027,26093,6580,6992,28148,5917,10149,12226,7002,3536,1439,23,0
117,117,ChIJyRxIhocFLz4R0AyN5MkBl18,,Star sky coffee,,ash shimaisi,الشميسي,24.6230568,46.696191,Coffee,0,0,0,0,0,0,0,True,True,0,20,7,12,10,10,117921,8027,26093,6580,6992,28148,5917,10149,12226,7002,3536,1439,21,0
118,118,ChIJdbf6vIEFLz4R-IaE67CSmPM,,مطعم هندي,,utaiqah,عتيقة,24.6079618,46.7108882,Restaurants,3,170,28,28,28,56,28,True,True,1,20,7,12,5,6,98869,5458,12014,8680,10133,21416,4502,7721,9301,5327,2690,1094,13,0
119,119,ChIJYaMzAuQFLz4RV3uuS_4fK8g,,Matam Al-Maha & Restaurant,,utaiqah,عتيقة,24.6079631,46.710899,Restaurants,4,2,0,0,0,0,0,True,True,0,20,7,12,5,6,98869,5458,12014,8680,10133,21416,4502,7721,9301,5327,2690,1094,13,0
120,120,ChIJ27JnIjgFLz4RjA87l7krbFQ,,Shawarma Noura Restaurant,,utaiqah,عتيقة,24.6079539,46.7108569,Restaurants,5,2,0,0,0,0,2,True,True,0,20,7,12,5,6,98869,5458,12014,8680,10133,21416,4502,7721,9301,5327,2690,1094,13,0
121,121,ChIJq5u8Z30FLz4Rs3EE1zVr8ec,,Bangali Restaurant,,al yamamah,اليمامة,24.6068872,46.7105477,Restaurants,5,1,0,0,0,0,0,False,True,0,20,8,11,4,6,101755,12212,18364,12235,15026,34136,7176,12308,14827,8491,4288,1745,12,0
122,122,ChIJR9Ic88oPLz4RsljATlXzMzg,,Dhaka food restaurant,,al yamamah,اليمامة,24.6007518,46.7255971,Restaurants,0,0,0,0,0,0,0,True,True,0,20,14,16,9,1,103916,12212,18364,12235,15026,34136,7176,12308,14827,8491,4288,1745,9,0
123,123,ChIJN8t8WI4PLz4R49S0hD7FW_I,,Al Muthanna Resturant Pakistani مطعم المثنى الباكستاني,,al yamamah,اليمامة,24.6005915,46.7242181,Restaurants,5,2,0,0,0,0,2,False,True,0,20,17,15,10,1,107859,12212,18364,12235,15026,34136,7176,12308,14827,8491,4288,1745,9,0
124,124,ChIJo2--RKQPLz4RuGxIgIXBsNQ,,القهوة السودانية قهوة الرفاعي AlRifai for Sudanese coffee,,al yamamah,اليمامة,24.601103,46.7242658,Coffee,4,63,0,0,12,0,50,True,True,1,20,17,15,10,1,101661,12212,18364,12235,15026,34136,7176,12308,14827,8491,4288,1745,9,0
125,125,ChIJBRlE_KYFLz4RztnQyvdS5tA,Suhail Restaurant,Suhail Restaurant,Ad Dirah,ad dirah,الديرة,24.630778,46.7118322,Restaurants,4,6,2,0,0,0,4,True,True,0,20,20,20,13,11,118642,4825,20748,1725,1777,17160,3607,6187,7453,4268,2155,877,27,1
126,126,ChIJQeklC68FLz4RhJey-KmG1Cw,Allah Rakha Restaurant,Allah rakha restaurant,Ad Dirah,ad dirah,الديرة,24.6365443,46.7163682,Restaurants,3,13,2,0,4,2,4,True,True,1,20,20,20,17,14,131050,4825,20748,1725,1777,17160,3607,6187,7453,4268,2155,877,26,1
127,127,ChIJX-KZVAoFLz4RCsu_MCQVvmo,إكسير البن كافيه,إكسير البن كافيه,Ad Dirah,ad dirah,الديرة,24.630901,46.7122452,Coffee,4,1069,133,133,0,267,534,True,True,0,20,20,20,15,12,119272,4825,20748,1725,1777,17160,3607,6187,7453,4268,2155,877,26,1
128,128,ChIJBRlE_KYFLz4RTmPzcRD5UHA,Coffee Roasters,Coffee Roasters,Ad Dirah,ad dirah,الديرة,24.630778,46.7118322,Coffee,4,10,0,0,2,0,8,True,True,0,20,20,20,13,11,118642,4825,20748,1725,1777,17160,3607,6187,7453,4268,2155,877,27,1
129,129,ChIJ3QVrhOQFLz4Rh0430c7UpQQ,سي لا في كافيه قهوة مختصة,سي لا في كافيه قهوة مختصة,Ad Dirah,ad dirah,الديرة,24.6287787,46.7095877,Coffee,4,107,13,0,13,13,66,True,True,1,20,17,20,15,9,122662,4825,20748,1725,1777,17160,3607,6187,7453,4268,2155,877,25,1
130,130,ChIJ_XMIdEcFLz4RnjtP-2p0Qyc,ستاربكس,ستاربكس,Ad Dirah,ad dirah,الديرة,24.628694,46.710417,Coffee,4,77,0,0,19,0,57,False,False,1,20,17,20,13,10,122662,4825,20748,1725,1777,17160,3607,6187,7453,4268,2155,877,25,1
131,131,ChIJBRlE_KYFLz4RRRWOP_xs5NY,Coffee Boxes,Coffee Boxes,Ad Dirah,ad dirah,الديرة,24.630778,46.7118322,Coffee,0,0,0,0,0,0,0,True,True,0,20,20,20,13,11,118642,4825,20748,1725,1777,17160,3607,6187,7453,4268,2155,877,27,1
132,132,ChIJvehwlyoFLz4RhPOcnSBliUQ,ربيز كافيه,ربيز كافيه,Ad Dirah,ad dirah,الديرة,24.6307856,46.7126729,Coffee,2,29,20,0,0,4,4,True,True,1,20,20,20,15,12,115439,4825,20748,1725,1777,17160,3607,6187,7453,4268,2155,877,28,1
133,133,ChIJgV9XnSQHLz4RXQnx5VCim3o,,Food Corner (Dhaba) . مطعم ركن الطعام,,al khalidiyah,الخالدية,24.631467,46.7474948,Restaurants,4,103,14,0,29,44,14,True,True,0,20,20,11,0,3,91635,12142,24609,7791,10463,32465,6825,11705,14100,8075,4078,1659,7,0
134,134,ChIJhem-7AkGLz4RW5JC471b8nQ,,Lahore Hotel,,al khalidiyah,الخالدية,24.6315135,46.7491317,Restaurants,4,879,586,0,146,146,0,True,True,1,20,20,13,0,2,92982,12142,24609,7791,10463,32465,6825,11705,14100,8075,4078,1659,6,0
135,135,ChIJeQTVZMgFLz4RGy1uEtSyduI,,Muslim Restaurant,,al khalidiyah,الخالدية,24.6305624,46.7451109,Restaurants,2,4,0,0,0,0,0,True,True,0,20,20,10,0,2,88190,12142,24609,7791,10463,32465,6825,11705,14100,8075,4078,1659,7,0
136,136,ChIJLaOrQSAFLz4R1IW7vr1hn3c,,Nirala Restaurant,,al khalidiyah,الخالدية,24.6308662,46.7447614,Restaurants,4,20,3,0,0,6,10,True,True,0,20,20,10,0,2,90541,12142,24609,7791,10463,32465,6825,11705,14100,8075,4078,1659,7,0
137,137,ChIJtzmAeiEFLz4RBTAo3Bed-HI,,3R Riya Restaurant,,al khalidiyah,الخالدية,24.6264484,46.7459903,Restaurants,4,30,6,0,12,6,6,True,True,1,20,19,8,6,3,93817,12142,24609,7791,10463,32465,6825,11705,14100,8075,4078,1659,9,0
138,138,ChIJGxuiJCwFLz4Rdx2bhK69ILg,,Premium Sweets & Restaurant,,al khalidiyah,الخالدية,24.6306935,46.7448055,Restaurants,4,120,0,0,96,0,24,True,True,1,20,20,10,0,2,90541,12142,24609,7791,10463,32465,6825,11705,14100,8075,4078,1659,7,0
139,139,ChIJVXobDdkHLz4R9_Ky6JPwsvA,,Butt House Restaurant,,al khalidiyah,الخالدية,24.6318135,46.7501798,Restaurants,4,28,0,0,0,4,24,True,True,1,20,20,13,0,1,92982,12142,24609,7791,10463,32465,6825,11705,14100,8075,4078,1659,6,0
140,140,ChIJJ5aH6ggGLz4Ror_gm2ZSB78,,سدة الحصن,,al khalidiyah,الخالدية,24.6298443,46.7514616,Restaurants,4,686,228,0,0,228,228,True,True,1,20,20,10,0,4,99980,12142,24609,7791,10463,32465,6825,11705,14100,8075,4078,1659,6,0
141,141,ChIJDyH27gkGLz4Rdjpg1Wb_qFk,,مطعم التعاون AL TAWON RESTAURANT,,al khalidiyah,الخالدية,24.63149,46.7486204,Restaurants,4,60,0,0,0,12,48,True,True,0,20,20,12,0,3,92982,12142,24609,7791,10463,32465,6825,11705,14100,8075,4078,1659,7,0
142,142,ChIJFzwcfpwHLz4R_FSoY1V-gS8,,مطعم سماكم,,al khalidiyah,الخالدية,24.6306219,46.7491988,Restaurants,4,24,0,0,14,0,9,True,True,0,20,20,13,0,3,92982,12142,24609,7791,10463,32465,6825,11705,14100,8075,4078,1659,6,0
143,143,ChIJ9ZWt1K8ILz4Rmcbdkz53MqA,,توفي قهوة,,al khalidiyah,الخالدية,24.6278813,46.7542522,Coffee,4,814,305,0,101,203,203,True,True,1,20,20,10,5,5,103785,12142,24609,7791,10463,32465,6825,11705,14100,8075,4078,1659,8,0
144,144,ChIJT1yKrFAJLz4R4RBE-XU2sIE,,Sudd coffee,,al khalidiyah,الخالدية,24.6140148,46.7591164,Coffee,4,228,0,0,25,0,202,True,True,0,20,10,3,13,3,69853,12142,24609,7791,10463,32465,6825,11705,14100,8075,4078,1659,11,0
145,145,ChIJ9wyyuhMHLz4RRSDV76vNOA4,,بارنز,,al khalidiyah,الخالدية,24.6201491,46.7506443,Coffee,4,210,26,0,26,52,105,True,True,1,20,9,9,9,4,79364,12142,24609,7791,10463,32465,6825,11705,14100,8075,4078,1659,10,0
146,146,ChIJ4w9OUM8HLz4ROdNavN8uNH8,,Noora Fast Food,,al malaz,الملز,24.6530785,46.7530519,Restaurants,4,12,0,0,0,0,0,True,True,0,14,20,9,1,2,105666,18559,28700,11010,12292,41646,8755,15016,18088,10359,5231,2129,3,0
147,147,ChIJbSPKyBsELz4R8fuudEMevUA,Ceylon Resturant,Ceylon Resturant,Al Malaz,al malaz,الملز,24.6783379,46.740965,Restaurants,4,334,55,0,111,167,0,True,True,1,20,20,20,15,15,88127,18559,28700,11010,12292,41646,8755,15016,18088,10359,5231,2129,20,1
148,148,ChIJJboQwEYFLz4RUa3bUGyqH7g,Alzahra Zawya Restaurant,AlZahra Zawya Restaurant,Al Malaz,al malaz,الملز,24.6781259,46.7443414,Restaurants,4,57,0,0,11,0,45,True,True,0,20,20,20,15,16,110791,18559,28700,11010,12292,41646,8755,15016,18088,10359,5231,2129,21,1
149,149,ChIJXbWpph4ELz4Rdd2bY-brKVk,مطعم العتيبي للوجبات السريعة,مطعم العتيبي للوجبات السريعة,Al Malaz,al malaz,الملز,24.6782333,46.7437655,Restaurants,3,338,42,0,42,42,211,False,True,1,20,20,20,15,16,99702,18559,28700,11010,12292,41646,8755,15016,18088,10359,5231,2129,20,1
150,150,ChIJPT3M1D8FLz4R78-fQC1Nto4,Al Naslah Restaurant,Al Naslah Restaurant,Al Malaz,al malaz,الملز,24.6718373,46.7361947,Restaurants,4,43,0,0,8,4,30,False,True,0,20,20,20,20,11,100511,18559,28700,11010,12292,41646,8755,15016,18088,10359,5231,2129,23,1
151,151,ChIJn6-Z4wgFLz4R-G2TOXet65k,Lahore Restaurant,Lahore restaurant,Al Malaz,al malaz,الملز,24.674433,46.744586,Restaurants,4,228,32,0,32,32,130,False,True,1,20,20,20,16,14,116670,18559,28700,11010,12292,41646,8755,15016,18088,10359,5231,2129,23,1
152,152,ChIJkf3-irMFLz4RaY9UpvzAU0M,Restaurant Aleef,Restaurant Aleef,Al Malaz,al malaz,الملز,24.6760257,46.7457683,Restaurants,3,32,6,0,6,0,19,True,True,1,20,20,17,13,14,129125,18559,28700,11010,12292,41646,8755,15016,18088,10359,5231,2129,18,1
153,153,ChIJuUwvdEcFLz4RuiGjnnSrje8,مطعم زوو جريل,مطعم زوو جريل,Al Malaz,al malaz,الملز,24.6771025,46.7362441,Restaurants,3,33,6,0,13,6,6,True,True,1,20,20,20,19,14,105426,18559,28700,11010,12292,41646,8755,15016,18088,10359,5231,2129,21,1
154,154,ChIJu3NXkh4ELz4R0y_ImjH_bVE,مطعم مهدي,مطعم مهدي,Al Malaz,al malaz,الملز,24.6777052,46.7447199,Restaurants,3,82,10,10,10,30,20,True,True,0,20,20,20,15,15,129960,18559,28700,11010,12292,41646,8755,15016,18088,10359,5231,2129,20,1
155,155,ChIJkRHOqR4ELz4ReSmH-mmQAIc,مطعم جزيرة أمواج,مطعم جزيرة أمواج,Al Malaz,al malaz,الملز,24.678215,46.7434622,Restaurants,3,1194,0,0,238,477,477,True,True,1,20,20,20,15,16,95166,18559,28700,11010,12292,41646,8755,15016,18088,10359,5231,2129,20,1
156,156,ChIJhyzRgBQELz4R7YmSMsP9nXs,Kandy Restaurant,Kandy Restaurant,Al Malaz,al malaz,الملز,24.6735302,46.7308575,Restaurants,3,81,16,0,16,0,48,True,True,0,20,20,20,20,9,128333,18559,28700,11010,12292,41646,8755,15016,18088,10359,5231,2129,19,1
157,157,ChIJr_j_SRUFLz4R8zfqInuK43o,Riyadh Restaurant,Riyadh Restaurant,Al Malaz,al malaz,الملز,24.6712745,46.729364,Restaurants,4,27,0,0,5,5,16,True,True,0,20,20,20,20,9,119142,18559,28700,11010,12292,41646,8755,15016,18088,10359,5231,2129,17,1
158,158,ChIJf9U2FaYFLz4R32t-MFxP-Do, Anjappar Chettinad  , Anjappar Chettinad  ,Al Malaz,al malaz,الملز,24.6616208,46.7294009,Restaurants,4,899,224,0,0,224,449,True,True,1,20,20,20,20,8,100840,18559,28700,11010,12292,41646,8755,15016,18088,10359,5231,2129,14,1
159,159,ChIJGzxbCDwFLz4RSVD6mRh5X5k,مطعم أفضل تكا,مطعم أفضل تكا,Al Malaz,al malaz,الملز,24.670738,46.7296203,Restaurants,4,652,0,0,260,65,326,True,True,1,20,20,20,20,8,116805,18559,28700,11010,12292,41646,8755,15016,18088,10359,5231,2129,17,1
160,160,ChIJUf0fca0FLz4RLoE3n8fTiKA,Madaras Biriyani Restaurant,Madaras Biriyani Restaurant,Al Malaz,al malaz,الملز,24.6710658,46.7306635,Restaurants,3,177,19,0,19,19,118,True,True,0,20,20,20,20,7,119142,18559,28700,11010,12292,41646,8755,15016,18088,10359,5231,2129,19,1
161,161,ChIJVbjmEkkELz4Rr8N3UYFCz0E,مطعم البخاري,مطعم البخاري,Al Malaz,al malaz,الملز,24.6540114,46.7252609,Restaurants,3,309,123,61,0,61,61,True,True,1,20,20,19,20,15,85100,18559,28700,11010,12292,41646,8755,15016,18088,10359,5231,2129,24,1
162,162,ChIJ1yms1rYFLz4RppzDm5rH7ZI,Serendib Cuisines,Serendib Cuisines,Al Malaz,al malaz,الملز,24.6735299,46.7308559,Restaurants,4,81,13,0,13,27,27,True,True,0,20,20,20,20,9,128333,18559,28700,11010,12292,41646,8755,15016,18088,10359,5231,2129,19,1
163,163,ChIJQ-ykCTEELz4R88BazYfI9rg,فاست كوفي,فاست كوفي,Al Malaz,al malaz,الملز,24.6579711,46.7357205,Coffee,3,119,14,0,29,29,44,True,True,1,20,20,18,15,8,100000,18559,28700,11010,12292,41646,8755,15016,18088,10359,5231,2129,14,1
164,164,ChIJewaRhwkFLz4RPj5guyrdvOQ,,Lounge Cafe,,al malaz,الملز,24.6502994,46.7402551,Coffee,3,14,4,2,0,2,6,False,True,0,20,20,16,10,3,87673,18559,28700,11010,12292,41646,8755,15016,18088,10359,5231,2129,7,0
165,165,ChIJ6dUge3wFLz4RDfljWsvAspQ,Barn'S | بارنز,Barn's | بارنز,Al Malaz,al malaz,الملز,24.6634877,46.7182425,Coffee,4,16,2,0,0,0,13,True,False,0,20,20,20,20,13,120880,18559,28700,11010,12292,41646,8755,15016,18088,10359,5231,2129,29,1
166,166,ChIJ-TDmk_MFLz4RYF-qSbpYM0s,Mashhour Coffe مشهور كافيه,Mashhour coffe مشهور كافيه,Al Malaz,al malaz,الملز,24.6659263,46.7405009,Coffee,4,22,0,0,4,8,8,False,False,0,20,20,20,13,7,90239,18559,28700,11010,12292,41646,8755,15016,18088,10359,5231,2129,19,1
167,167,ChIJz5d7bk4FLz4RVSoZvqUI4MI,توليدو,توليدو,Al Malaz,al malaz,الملز,24.6661319,46.7403516,Coffee,4,141,0,0,40,0,100,True,True,0,20,20,20,13,7,90239,18559,28700,11010,12292,41646,8755,15016,18088,10359,5231,2129,19,1
168,168,ChIJByJSEogFLz4RTTlFwImSvjM,ستاربكس,ستاربكس,Al Malaz,al malaz,الملز,24.670114,46.73718,Coffee,4,489,61,0,61,0,366,True,True,1,20,20,20,20,9,94756,18559,28700,11010,12292,41646,8755,15016,18088,10359,5231,2129,19,1
169,169,ChIJ-8zOAJIFLz4R4lC2n9ED_3I,La Caverna Coffee,La caverna coffee,Al Malaz,al malaz,الملز,24.6648536,46.7365915,Coffee,5,3,0,0,0,0,3,True,True,0,20,20,20,18,8,93878,18559,28700,11010,12292,41646,8755,15016,18088,10359,5231,2129,20,1
